,id,title,image,description,category,budget,latitude,longitude,youtube_url,place_tokens,place_tokens_fdist,place_tokens_WSW,place_tokens_stemmed
51,70,Ranggon Karanganom,destination_pics/Ranggon_Karanganom.jpg,ranggon karanganom adalah sebuah lokasi di pegambiran cirebon jawa barat indonesia hasil penelusuran menunjukkan bahwa ranggon karanganom dikenal sebagai tempat mancing barramundi dan ikan lainnya,WA,20000-50000,-6.740500,108.587770,https://youtu.be/6qBchs81m20,"['ranggon', 'karanganom', 'adalah', 'sebuah', 'lokasi', 'di', 'pegambiran', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'menunjukkan', 'bahwa', 'ranggon', 'karanganom', 'dikenal', 'sebagai', 'tempat', 'mancing', 'barramundi', 'dan', 'ikan', 'lainnya']",<FreqDist with 23 samples and 25 outcomes>,"['ranggon', 'karanganom', 'lokasi', 'pegambiran', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'ranggon', 'karanganom', 'dikenal', 'mancing', 'barramundi', 'ikan']","['ranggon', 'karanganom', 'lokasi', 'gambir', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'telusur', 'ranggon', 'karanganom', 'kenal', 'mancing', 'barramundi', 'ikan']"
52,71,Muara Mundu,destination_pics/Muara_Mundu.jpg,muara mundu merupakan kawasan baru yang dikembangkan yang mencakup proyek perlindungan sungai dan tujuan wisata baru bernama taman muara mundu,TW,0-20000,-6.753210,108.596010,https://youtu.be/8Cws3X9Qw3A,"['muara', 'mundu', 'merupakan', 'kawasan', 'baru', 'yang', 'dikembangkan', 'yang', 'mencakup', 'proyek', 'perlindungan', 'sungai', 'dan', 'tujuan', 'wisata', 'baru', 'bernama', 'taman', 'muara', 'mundu']",<FreqDist with 16 samples and 20 outcomes>,"['muara', 'mundu', 'kawasan', 'dikembangkan', 'mencakup', 'proyek', 'perlindungan', 'sungai', 'tujuan', 'wisata', 'bernama', 'taman', 'muara', 'mundu']","['muara', 'mundu', 'kawasan', 'kembang', 'cakup', 'proyek', 'lindung', 'sungai', 'tuju', 'wisata', 'nama', 'taman', 'muara', 'mundu']"
53,72,Wisata Zona Mangrove,destination_pics/Wisata_Zona_Mangrove.jpg,wisata zona mangrove adalah destinasi wisata yang terletak di desa mundu pesisir kecamatan mundu kabupaten cirebon jawa barat indonesia merupakan pusat mangrove yang digagas oleh masyarakat setempat pada tahun dan dikenal dengan nama zona mangrove kasih sayangwisata zona mangrove merupakan destinasi populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk menjelajahi situs alam pengunjung dapat menikmati keindahan alam hutan mangrove dan belajar tentang pentingnya konservasi mangrove,TW,0-20000,-6.756220,108.597350,https://youtu.be/LNc2isad5tM,"['wisata', 'zona', 'mangrove', 'adalah', 'destinasi', 'wisata', 'yang', 'terletak', 'di', 'desa', 'mundu', 'pesisir', 'kecamatan', 'mundu', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'merupakan', 'pusat', 'mangrove', 'yang', 'digagas', 'oleh', 'masyarakat', 'setempat', 'pada', 'tahun', 'dan', 'dikenal', 'dengan', 'nama', 'zona', 'mangrove', 'kasih', 'sayangwisata', 'zona', 'mangrove', 'merupakan', 'destinasi', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'menjelajahi', 'situs', 'alam', 'pengunjung', 'dapat', 'menikmati', 'keindahan', 'alam', 'hutan', 'mangrove', 'dan', 'belajar', 'tentang', 'pentingnya', 'konservasi', 'mangrove']",<FreqDist with 51 samples and 69 outcomes>,"['wisata', 'zona', 'mangrove', 'destinasi', 'wisata', 'terletak', 'desa', 'mundu', 'pesisir', 'kecamatan', 'mundu', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'pusat', 'mangrove', 'digagas', 'masyarakat', 'dikenal', 'nama', 'zona', 'mangrove', 'kasih', 'sayangwisata', 'zona', 'mangrove', 'destinasi', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'menjelajahi', 'situs', 'alam', 'pengunjung', 'menikmati', 'keindahan', 'alam', 'hutan', 'mangrove', 'belajar', 'konservasi', 'mangrove']","['wisata', 'zona', 'mangrove', 'destinasi', 'wisata', 'letak', 'desa', 'mundu', 'pesisir', 'camat', 'mundu', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'pusat', 'mangrove', 'gagas', 'masyarakat', 'kenal', 'nama', 'zona', 'mangrove', 'kasih', 'sayangwisata', 'zona', 'mangrove', 'destinasi', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'jajah', 'situs', 'alam', 'unjung', 'nikmat', 'indah', 'alam', 'hutan', 'mangrove', 'ajar', 'konservasi', 'mangrove']"
54,73,Makam Pangeran Lobama,destination_pics/Makam_Pangeran_Lobama.jpg,makam pangeran lobama tidak disebutkan dalam hasil pencarian yang tersedia namun ada yang menyebut makam ki lobama yang terletak di kecamatan mundu kabupaten cirebon jawa barat indonesia ki lobama adalah murid syekh abdul qoadir jailani dan berperan penting dalam menyebarkan islam di wilayah tersebut hasil pencarian menunjukkan bahwa makam ki lobama merupakan tujuan populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk menjelajahi situs religi dan sejarah pengunjung dapat belajar tentang sejarah ki lobama dan memberikan penghormatan di situs tersebut,WR,0-20000,-6.760620,108.588680,,"['makam', 'pangeran', 'lobama', 'tidak', 'disebutkan', 'dalam', 'hasil', 'pencarian', 'yang', 'tersedia', 'namun', 'ada', 'yang', 'menyebut', 'makam', 'ki', 'lobama', 'yang', 'terletak', 'di', 'kecamatan', 'mundu', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'ki', 'lobama', 'adalah', 'murid', 'syekh', 'abdul', 'qoadir', 'jailani', 'dan', 'berperan', 'penting', 'dalam', 'menyebarkan', 'islam', 'di', 'wilayah', 'tersebut', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'makam', 'ki', 'lobama', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'menjelajahi', 'situs', 'religi', 'dan', 'sejarah', 'pengunjung', 'dapat', 'belajar', 'tentang', 'sejarah', 'ki', 'lobama', 'dan', 'memberikan', 'penghormatan', 'di', 'situs', 'tersebut']",<FreqDist with 58 samples and 83 outcomes>,"['makam', 'pangeran', 'lobama', 'hasil', 'pencarian', 'tersedia', 'menyebut', 'makam', 'ki', 'lobama', 'terletak', 'kecamatan', 'mundu', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'ki', 'lobama', 'murid', 'syekh', 'abdul', 'qoadir', 'jailani', 'berperan', 'menyebarkan', 'islam', 'wilayah', 'hasil', 'pencarian', 'makam', 'ki', 'lobama', 'tujuan', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'menjelajahi', 'situs', 'religi', 'sejarah', 'pengunjung', 'belajar', 'sejarah', 'ki', 'lobama', 'penghormatan', 'situs']","['makam', 'pangeran', 'lobama', 'hasil', 'cari', 'sedia', 'sebut', 'makam', 'ki', 'lobama', 'letak', 'camat', 'mundu', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'ki', 'lobama', 'murid', 'syekh', 'abdul', 'qoadir', 'jailani', 'peran', 'sebar', 'islam', 'wilayah', 'hasil', 'cari', 'makam', 'ki', 'lobama', 'tuju', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'jajah', 'situs', 'religi', 'sejarah', 'unjung', 'ajar', 'sejarah', 'ki', 'lobama', 'hormat', 'situs']"
55,74,Petilasan Sunan Kalijaga,destination_pics/Petilasan_Sunan_Kalijaga.jpg,petilasan sunan kalijaga merupakan situs keramat yang terkait dengan sunan kalijaga salah satu dari sembilan wali atau wali songo yang berperan penting dalam penyebaran islam di tanah jawa ini adalah ruang suci yang dapat menjadi tuan rumah acara keagamaan dan budaya hasil pencarian menunjukkan bahwa petilasan sunan kalijaga merupakan tujuan populer bagi wisatawan yang berkunjung ke jawa dan mereka yang tertarik untuk menjelajahi situs religi dan sejarah pengunjung dapat belajar tentang sejarah islam di jawa dan memberikan penghormatan kepada sunan kalijaga di situs tersebut,WR,0-20000,-6.747930,108.551330,,"['petilasan', 'sunan', 'kalijaga', 'merupakan', 'situs', 'keramat', 'yang', 'terkait', 'dengan', 'sunan', 'kalijaga', 'salah', 'satu', 'dari', 'sembilan', 'wali', 'atau', 'wali', 'songo', 'yang', 'berperan', 'penting', 'dalam', 'penyebaran', 'islam', 'di', 'tanah', 'jawa', 'ini', 'adalah', 'ruang', 'suci', 'yang', 'dapat', 'menjadi', 'tuan', 'rumah', 'acara', 'keagamaan', 'dan', 'budaya', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'petilasan', 'sunan', 'kalijaga', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'jawa', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'menjelajahi', 'situs', 'religi', 'dan', 'sejarah', 'pengunjung', 'dapat', 'belajar', 'tentang', 'sejarah', 'islam', 'di', 'jawa', 'dan', 'memberikan', 'penghormatan', 'kepada', 'sunan', 'kalijaga', 'di', 'situs', 'tersebut']",<FreqDist with 59 samples and 84 outcomes>,"['petilasan', 'sunan', 'kalijaga', 'situs', 'keramat', 'terkait', 'sunan', 'kalijaga', 'salah', 'sembilan', 'wali', 'wali', 'songo', 'berperan', 'penyebaran', 'islam', 'tanah', 'jawa', 'ruang', 'suci', 'tuan', 'rumah', 'acara', 'keagamaan', 'budaya', 'hasil', 'pencarian', 'petilasan', 'sunan', 'kalijaga', 'tujuan', 'populer', 'wisatawan', 'berkunjung', 'jawa', 'tertarik', 'menjelajahi', 'situs', 'religi', 'sejarah', 'pengunjung', 'belajar', 'sejarah', 'islam', 'jawa', 'penghormatan', 'sunan', 'kalijaga', 'situs']","['tilas', 'sunan', 'kalijaga', 'situs', 'keramat', 'kait', 'sunan', 'kalijaga', 'salah', 'sembilan', 'wali', 'wali', 'songo', 'peran', 'sebar', 'islam', 'tanah', 'jawa', 'ruang', 'suci', 'tuan', 'rumah', 'acara', 'agama', 'budaya', 'hasil', 'cari', 'tilas', 'sunan', 'kalijaga', 'tuju', 'populer', 'wisatawan', 'kunjung', 'jawa', 'tarik', 'jajah', 'situs', 'religi', 'sejarah', 'unjung', 'ajar', 'sejarah', 'islam', 'jawa', 'hormat', 'sunan', 'kalijaga', 'situs']"
56,75,Wisata Kura-Kura Belawa,destination_pics/Wisata_Kura-Kura_Belawa.jpg,wisata kurakura belawa adalah destinasi wisata yang terletak di desa belawa kecamatan lemahabang kabupaten cirebon jawa barat indonesia hasil penelusuran menunjukkan bahwa wisata kurakura belawa merupakan tempat konservasi penyu dan menjadi tujuan wisata populer bagi wisatawan yang berkunjung ke cirebon pengunjung dapat belajar tentang upaya konservasi spesies penyu belawa dan mengamati penyu di habitat aslinya situs ini juga memiliki museum yang menampilkan spesimen penyu belawa yang diawetkan,TW,0-20000,-6.831990,108.585390,https://youtu.be/oJzM2FOpHHE,"['wisata', 'kurakura', 'belawa', 'adalah', 'destinasi', 'wisata', 'yang', 'terletak', 'di', 'desa', 'belawa', 'kecamatan', 'lemahabang', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'menunjukkan', 'bahwa', 'wisata', 'kurakura', 'belawa', 'merupakan', 'tempat', 'konservasi', 'penyu', 'dan', 'menjadi', 'tujuan', 'wisata', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'pengunjung', 'dapat', 'belajar', 'tentang', 'upaya', 'konservasi', 'spesies', 'penyu', 'belawa', 'dan', 'mengamati', 'penyu', 'di', 'habitat', 'aslinya', 'situs', 'ini', 'juga', 'memiliki', 'museum', 'yang', 'menampilkan', 'spesimen', 'penyu', 'belawa', 'yang', 'diawetkan']",<FreqDist with 49 samples and 67 outcomes>,"['wisata', 'kurakura', 'belawa', 'destinasi', 'wisata', 'terletak', 'desa', 'belawa', 'kecamatan', 'lemahabang', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'wisata', 'kurakura', 'belawa', 'konservasi', 'penyu', 'tujuan', 'wisata', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'pengunjung', 'belajar', 'upaya', 'konservasi', 'spesies', 'penyu', 'belawa', 'mengamati', 'penyu', 'habitat', 'aslinya', 'situs', 'memiliki', 'museum', 'menampilkan', 'spesimen', 'penyu', 'belawa', 'diawetkan']","['wisata', 'kurakura', 'bawa', 'destinasi', 'wisata', 'letak', 'desa', 'bawa', 'camat', 'lemahabang', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'telusur', 'wisata', 'kurakura', 'bawa', 'konservasi', 'penyu', 'tuju', 'wisata', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'unjung', 'ajar', 'upaya', 'konservasi', 'spesies', 'penyu', 'bawa', 'amat', 'penyu', 'habitat', 'asli', 'situs', 'milik', 'museum', 'tampil', 'spesimen', 'penyu', 'bawa', 'awet']"
57,76,Pantai Baro Gebang,destination_pics/Pantai_Baro_Gebang.jpg,pantai baro gebang adalah destinasi pantai populer yang terletak di cirebon jawa barat indonesia hasil pencarian menunjukkan bahwa pantai baro gebang sebelumnya digunakan sebagai pelabuhan pada tahun namun kini menjadi tempat yang populer untuk bersantai dan menikmati lautan pantai ini terkenal dengan pemandangannya yang indah angin laut yang sejuk dan pemandangan matahari terbenam yang menakjubkan pengunjung juga dapat menemukan penjual makanan yang menjual makanan lokal di area tersebut hasil pencarian menunjukkan bahwa pantai baro gebang merupakan tujuan populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk menjelajahi situs alam harga tiket masuk ke pantai baro gebang cukup terjangkau pengunjung cukup membayar rp untuk sepeda motor dan rp untuk mobil,WR,0-20000,-6.805210,108.730840,https://youtu.be/6EM8gaJLXq4,"['pantai', 'baro', 'gebang', 'adalah', 'destinasi', 'pantai', 'populer', 'yang', 'terletak', 'di', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'pantai', 'baro', 'gebang', 'sebelumnya', 'digunakan', 'sebagai', 'pelabuhan', 'pada', 'tahun', 'namun', 'kini', 'menjadi', 'tempat', 'yang', 'populer', 'untuk', 'bersantai', 'dan', 'menikmati', 'lautan', 'pantai', 'ini', 'terkenal', 'dengan', 'pemandangannya', 'yang', 'indah', 'angin', 'laut', 'yang', 'sejuk', 'dan', 'pemandangan', 'matahari', 'terbenam', 'yang', 'menakjubkan', 'pengunjung', 'juga', 'dapat', 'menemukan', 'penjual', 'makanan', 'yang', 'menjual', 'makanan', 'lokal', 'di', 'area', 'tersebut', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'pantai', 'baro', 'gebang', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'menjelajahi', 'situs', 'alam', 'harga', 'tiket', 'masuk', 'ke', 'pantai', 'baro', 'gebang', 'cukup', 'terjangkau', 'pengunjung', 'cukup', 'membayar', 'rp', 'untuk', 'sepeda', 'motor', 'dan', 'rp', 'untuk', 'mobil']",<FreqDist with 75 samples and 112 outcomes>,"['pantai', 'baro', 'gebang', 'destinasi', 'pantai', 'populer', 'terletak', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'pencarian', 'pantai', 'baro', 'gebang', 'pelabuhan', 'populer', 'bersantai', 'menikmati', 'lautan', 'pantai', 'terkenal', 'pemandangannya', 'indah', 'angin', 'laut', 'sejuk', 'pemandangan', 'matahari', 'terbenam', 'menakjubkan', 'pengunjung', 'menemukan', 'penjual', 'makanan', 'menjual', 'makanan', 'lokal', 'area', 'hasil', 'pencarian', 'pantai', 'baro', 'gebang', 'tujuan', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'menjelajahi', 'situs', 'alam', 'harga', 'tiket', 'masuk', 'pantai', 'baro', 'gebang', 'terjangkau', 'pengunjung', 'membayar', 'rp', 'sepeda', 'motor', 'rp', 'mobil']","['pantai', 'baro', 'gebang', 'destinasi', 'pantai', 'populer', 'letak', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'cari', 'pantai', 'baro', 'gebang', 'labuh', 'populer', 'santa', 'nikmat', 'laut', 'pantai', 'kenal', 'pandang', 'indah', 'angin', 'laut', 'sejuk', 'pandang', 'matahari', 'benam', 'takjub', 'unjung', 'temu', 'jual', 'makan', 'jual', 'makan', 'lokal', 'area', 'hasil', 'cari', 'pantai', 'baro', 'gebang', 'tuju', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'jajah', 'situs', 'alam', 'harga', 'tiket', 'masuk', 'pantai', 'baro', 'gebang', 'jangkau', 'unjung', 'bayar', 'rp', 'sepeda', 'motor', 'rp', 'mobil']"
58,77,Waterpark Kyai Masni,destination_pics/Waterpark_Kyai_Masni.jpg,waterpark kyai masni adalah taman air sederhana yang terletak di cirebon jawa barat indonesia hasil penelusuran menunjukkan bahwa taman air tersebut memiliki kolam renang wahana hiburan dan kebun binatang kecil namun informasi yang tersedia tentang waterpark kyai masni sangat terbatas dan tidak disebutkan dalam konteks tujuan wisata populer,TW,0-20000,-6.765450,108.532950,https://youtu.be/wuoge0eM7WI,"['waterpark', 'kyai', 'masni', 'adalah', 'taman', 'air', 'sederhana', 'yang', 'terletak', 'di', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'menunjukkan', 'bahwa', 'taman', 'air', 'tersebut', 'memiliki', 'kolam', 'renang', 'wahana', 'hiburan', 'dan', 'kebun', 'binatang', 'kecil', 'namun', 'informasi', 'yang', 'tersedia', 'tentang', 'waterpark', 'kyai', 'masni', 'sangat', 'terbatas', 'dan', 'tidak', 'disebutkan', 'dalam', 'konteks', 'tujuan', 'wisata', 'populer']",<FreqDist with 41 samples and 48 outcomes>,"['waterpark', 'kyai', 'masni', 'taman', 'air', 'sederhana', 'terletak', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'penelusuran', 'taman', 'air', 'memiliki', 'kolam', 'renang', 'wahana', 'hiburan', 'kebun', 'binatang', 'informasi', 'tersedia', 'waterpark', 'kyai', 'masni', 'terbatas', 'konteks', 'tujuan', 'wisata', 'populer']","['waterpark', 'kyai', 'masni', 'taman', 'air', 'sederhana', 'letak', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'telusur', 'taman', 'air', 'milik', 'kolam', 'renang', 'wahana', 'hibur', 'kebun', 'binatang', 'informasi', 'sedia', 'waterpark', 'kyai', 'masni', 'batas', 'konteks', 'tuju', 'wisata', 'populer']"
59,78,Hutan Kota Sumber,destination_pics/Hutan_Kota_Sumber.jpg,hutan kota sumber adalah taman hutan yang terletak di kecamatan sumber kabupaten cirebon jawa barat indonesia hasil pencarian menunjukkan bahwa hutan kota sumber merupakan tujuan populer bagi wisatawan yang berkunjung ke cirebon dan mereka yang tertarik untuk menjelajahi situs alam taman ini dikenal dengan kehidupan tumbuhannya yang beragam dan dianggap sebagai sumber oksigen dan pengetahuan yang harus dilestarikan hasil penelusuran juga menunjukkan bahwa hutan kota sumber telah digunakan sebagai tempat untuk berbagai acara seperti kegiatan lingkungan dan pertunjukan musik namun ada juga yang menyebut taman ini menjadi tempat populer bagi pasangan untuk berkencan,TW,0-20000,-6.757790,108.480910,https://youtu.be/7xo1sRXfJ3E,"['hutan', 'kota', 'sumber', 'adalah', 'taman', 'hutan', 'yang', 'terletak', 'di', 'kecamatan', 'sumber', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'hutan', 'kota', 'sumber', 'merupakan', 'tujuan', 'populer', 'bagi', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'dan', 'mereka', 'yang', 'tertarik', 'untuk', 'menjelajahi', 'situs', 'alam', 'taman', 'ini', 'dikenal', 'dengan', 'kehidupan', 'tumbuhannya', 'yang', 'beragam', 'dan', 'dianggap', 'sebagai', 'sumber', 'oksigen', 'dan', 'pengetahuan', 'yang', 'harus', 'dilestarikan', 'hasil', 'penelusuran', 'juga', 'menunjukkan', 'bahwa', 'hutan', 'kota', 'sumber', 'telah', 'digunakan', 'sebagai', 'tempat', 'untuk', 'berbagai', 'acara', 'seperti', 'kegiatan', 'lingkungan', 'dan', 'pertunjukan', 'musik', 'namun', 'ada', 'juga', 'yang', 'menyebut', 'taman', 'ini', 'menjadi', 'tempat', 'populer', 'bagi', 'pasangan', 'untuk', 'berkencan']",<FreqDist with 62 samples and 93 outcomes>,"['hutan', 'kota', 'sumber', 'taman', 'hutan', 'terletak', 'kecamatan', 'sumber', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'pencarian', 'hutan', 'kota', 'sumber', 'tujuan', 'populer', 'wisatawan', 'berkunjung', 'cirebon', 'tertarik', 'menjelajahi', 'situs', 'alam', 'taman', 'dikenal', 'kehidupan', 'tumbuhannya', 'beragam', 'dianggap', 'sumber', 'oksigen', 'pengetahuan', 'dilestarikan', 'hasil', 'penelusuran', 'hutan', 'kota', 'sumber', 'acara', 'kegiatan', 'lingkungan', 'pertunjukan', 'musik', 'menyebut', 'taman', 'populer', 'pasangan', 'berkencan']","['hutan', 'kota', 'sumber', 'taman', 'hutan', 'letak', 'camat', 'sumber', 'kabupaten', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'cari', 'hutan', 'kota', 'sumber', 'tuju', 'populer', 'wisatawan', 'kunjung', 'cirebon', 'tarik', 'jajah', 'situs', 'alam', 'taman', 'kenal', 'hidup', 'tumbuh', 'agam', 'anggap', 'sumber', 'oksigen', 'tahu', 'lestari', 'hasil', 'telusur', 'hutan', 'kota', 'sumber', 'acara', 'giat', 'lingkung', 'tunjuk', 'musik', 'sebut', 'taman', 'populer', 'pasang', 'kencan']"
60,79,Kolam Renang Surga Hati,destination_pics/Kolam_Renang_Surga_Hati.jpg,kolam renang umum di daerah cirebon,WA,0-20000,-6.750660,108.517530,https://youtu.be/fcBY1nBAaos,"['kolam', 'renang', 'umum', 'di', 'daerah', 'cirebon']",<FreqDist with 6 samples and 6 outcomes>,"['kolam', 'renang', 'daerah', 'cirebon']","['kolam', 'renang', 'daerah', 'cirebon']"
61,80,Ayam Bahagia 71 Hj. Sunarti,destination_pics/Ayam_Bahagia_71_Hj._Sunarti.jpg,ayam bahagia hj sunarti adalah restoran yang terletak di cirebon jawa barat indonesia hasil pencarian menunjukkan bahwa restoran tersebut terkenal dengan ayam gorengnya dan merupakan tujuan populer bagi penduduk setempat dan wisatawan yang berkunjung ke cirebon restoran ini terletak di jalan bahagia no lemahwungkuk cirebon,WK,0-20000,-6.714980,108.566580,https://youtu.be/_JYFRBz8E2U,"['ayam', 'bahagia', 'hj', 'sunarti', 'adalah', 'restoran', 'yang', 'terletak', 'di', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'pencarian', 'menunjukkan', 'bahwa', 'restoran', 'tersebut', 'terkenal', 'dengan', 'ayam', 'gorengnya', 'dan', 'merupakan', 'tujuan', 'populer', 'bagi', 'penduduk', 'setempat', 'dan', 'wisatawan', 'yang', 'berkunjung', 'ke', 'cirebon', 'restoran', 'ini', 'terletak', 'di', 'jalan', 'bahagia', 'no', 'lemahwungkuk', 'cirebon']",<FreqDist with 35 samples and 45 outcomes>,"['ayam', 'bahagia', 'hj', 'sunarti', 'restoran', 'terletak', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'pencarian', 'restoran', 'terkenal', 'ayam', 'gorengnya', 'tujuan', 'populer', 'penduduk', 'wisatawan', 'berkunjung', 'cirebon', 'restoran', 'terletak', 'jalan', 'bahagia', 'no', 'lemahwungkuk', 'cirebon']","['ayam', 'bahagia', 'hj', 'sunarti', 'restoran', 'letak', 'cirebon', 'jawa', 'barat', 'indonesia', 'hasil', 'cari', 'restoran', 'kenal', 'ayam', 'goreng', 'tuju', 'populer', 'duduk', 'wisatawan', 'kunjung', 'cirebon', 'restoran', 'letak', 'jalan', 'bahagia', 'no', 'lemahwungkuk', 'cirebon']"
62,81,Pedesan Entog Mas Nana,destination_pics/Pedesan_Entog_Mas_Nana.jpg,pedesan entog mas nana terletak di kawasan megu kabupaten cirebon rumah makan ini dibuka sejak tahun dan dikelola sendiri oleh mas nana sang pemilik dulu untuk membuka rumah makan pedesan entok ini sang pemilik hanya bermodalkan rp ribu namun karena kerja keras dan kesabarannya beliau mampu mengembangkan usaha rumah makan miliknya hingga saat ini,WK,20000-50000,-6.731420,108.497980,https://youtu.be/7cLE6pUZ9A0,"['pedesan', 'entog', 'mas', 'nana', 'terletak', 'di', 'kawasan', 'megu', 'kabupaten', 'cirebon', 'rumah', 'makan', 'ini', 'dibuka', 'sejak', 'tahun', 'dan', 'dikelola', 'sendiri', 'oleh', 'mas', 'nana', 'sang', 'pemilik', 'dulu', 'untuk', 'membuka', 'rumah', 'makan', 'pedesan', 'entok', 'ini', 'sang', 'pemilik', 'hanya', 'bermodalkan', 'rp', 'ribu', 'namun', 'karena', 'kerja', 'keras', 'dan', 'kesabarannya', 'beliau', 'mampu', 'mengembangkan', 'usaha', 'rumah', 'makan', 'miliknya', 'hingga', 'saat', 'ini']",<FreqDist with 42 samples and 54 outcomes>,"['pedesan', 'entog', 'mas', 'nana', 'terletak', 'kawasan', 'megu', 'kabupaten', 'cirebon', 'rumah', 'makan', 'dibuka', 'dikelola', 'mas', 'nana', 'sang', 'pemilik', 'membuka', 'rumah', 'makan', 'pedesan', 'entok', 'sang', 'pemilik', 'bermodalkan', 'rp', 'ribu', 'kerja', 'keras', 'kesabarannya', 'beliau', 'mengembangkan', 'usaha', 'rumah', 'makan', 'miliknya']","['pedesan', 'entog', 'mas', 'nana', 'letak', 'kawasan', 'megu', 'kabupaten', 'cirebon', 'rumah', 'makan', 'buka', 'kelola', 'mas', 'nana', 'sang', 'milik', 'buka', 'rumah', 'makan', 'pedesan', 'entok', 'sang', 'milik', 'modal', 'rp', 'ribu', 'kerja', 'keras', 'sabar', 'beliau', 'kembang', 'usaha', 'rumah', 'makan', 'milik']"
